id,term,definition,source,url_source,explanation,source_explanation,url_source_explanation,key
3372,GEN,Grandes entreprises nationales.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gengrandesentreprisesnationales
3373,GEODE,Géographie de l'environnement.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,geodegéographiedelenvironnement
3374,GEPI,Groupe d'études prospectives internationales,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gepigroupedétudesprospectivesinternationales
3375,GERDAT,Groupe d'études et de recherches pour le développement de l'agronomie tropicale,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gerdatgroupedétudesetderecherchespourledéveloppementdelagronomietropicale
3376,GERES,Groupe d’Etude sur les Risques d’Exposition des Soignants aux agents infectieux,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,geresgroupedetudesurlesrisquesdexpositiondessoignantsauxagentsinfectieux
3377,GERIAPA,"Groupement d’études, de recherches et d’initiatives pour l’aide aux personnes âgées",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,geriapagroupementdétudes
6002,GEROM,Groupe d'Exploitation du Renseignement Opérationnel Maritime,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,geromgroupedexploitationdurenseignementopérationnelmaritime
3378,GES,Gaz à effet de serre.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gesgazàeffetdeserre
3379,GEVA,Grille D’évaluation De L’autonomie,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gevagrilledévaluationdelautonomie
3370,GFA,Groupement foncier agricole,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gfagroupementfoncieragricole
6003,GFAG,Groupe de Formation Aérienne de la Gendarmerie,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gfaggroupedeformationaériennedelagendarmerie
6004,GFC,Gestion de Fin de Carrière,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gfcgestiondefindecarrière
3382,GFEN,Groupe français d’éducation nouvelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gfengroupefrançaisdéducationnouvelle
3383,GFM,Groupe Français des Myélodysplasies,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gfmgroupefrançaisdesmyélodysplasies
6005,GGD,Groupement de Gendarmerie Départementale,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,ggdgroupementdegendarmeriedépartementale
6006,GGM,Groupement de Gendarmerie Mobile,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,ggmgroupementdegendarmeriemobile
3384,GHJ,Groupe Homogène de Journée,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ghjgroupehomogènedejournée
3385,GHM,Groupe Homogène de Malades,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ghmgroupehomogènedemalades
3381,GHS,Groupe homogène de séjours,Keratocone,https://www.keratocone.net/acronymes.html,,,,ghsgroupehomogènedeséjours
3388,GHT,Groupe Homogène de Tarif,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ghtgroupehomogènedetarif
3389,GIAA,Groupement des intellectuels aveugles et amblyopes,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,giaagroupementdesintellectuelsaveuglesetamblyopes
3390,GIAT,Groupement des industries d'armement terrestre,Sénat,https://www.senat.fr/histoire/sigles.html,,,,giatgroupementdesindustriesdarmementterrestre
3391,GIC,Grand Invalide Civil,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gicgrandinvalidecivil
3386,GIDEL,Groupe interministériel sur le développement économique local,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gidelgroupeinterministérielsurledéveloppementéconomiquelocal
3395,GIE,Groupement d'intérêt économique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,giegroupementdintérêtéconomique
3399,GIEC,Groupe intergouvernemental sur l'évolution du climat,Sénat,https://www.senat.fr/histoire/sigles.html,,,,giecgroupeintergouvernementalsurlévolutionduclimat
3400,GIG,Grand invalide de guerre,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,giggrandinvalidedeguerre
3401,GIGN,Groupe d'intervention de la gendarmerie nationale.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gigngroupedinterventiondelagendarmerienationale
3402,GIHP,Groupements pour l’insertion des handicapés physiques,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gihpgroupementspourlinsertiondeshandicapésphysiques
3403,GIP,Groupement d'intérêt public (recherche et développement technologique),Sénat,https://www.senat.fr/histoire/sigles.html,,,,gipgroupementdintérêtpublicrechercheetdéveloppementtechnologique
3410,GIPA,Garantie individuelle du pouvoir d’achat,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,gipagarantieindividuelledupouvoirdachat
6007,GIPAS,Gestion de l'Information et Prévention des Atteintes à la Sécurité,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gipasgestiondelinformationetpréventiondesatteintesàlasécurité
3413,GIPN,Groupe d'intervention de la police nationale.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gipngroupedinterventiondelapolicenationale
3411,GIR,Groupe d'intervention régional,Sénat,https://www.senat.fr/histoire/sigles.html,,,,girgroupedinterventionrégional
3412,GIR,Groupe Iso Ressource,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,girgroupeisoressource
3416,GIRPEH,Groupements interprofessionnels régionaux pour la promotion de l’emploi des personnes handicapées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,girpehgroupementsinterprofessionnelsrégionauxpourlapromotiondelemploidespersonneshandicapées
3417,GIRZOM,Groupe interministériel pour la restructuration des zones minières,Sénat,https://www.senat.fr/histoire/sigles.html,,,,girzomgroupeinterministérielpourlarestructurationdeszonesminières
3418,GIS,Groupement d'intérêt scientifique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gisgroupementdintérêtscientifique
3419,GIS-Institut,des maladies rares Groupement d’intérêt scientifique maladies rares,Keratocone,https://www.keratocone.net/acronymes.html,,,,gisinstitutdesmaladiesraresgroupementdintérêtscientifiquemaladiesrares
c78,GISTRID,Gestion par Internet du Suivi des Transferts Internationaux de Déchets,Ministère de la transition écologique,http://info.gistrid.din.developpement-durable.gouv.fr/presentation-de-l-application-gistrid-a28.html,Application web créée dans le but de dématérialiser la procédure de notification des transferts transfrontaliers de déchets.,Ministère de la transition écologique,http://info.gistrid.din.developpement-durable.gouv.fr/presentation-de-l-application-gistrid-a28.html,gistridgestionparinternetdusuividestransfertsinternationauxdedéchets
6008,GM,Gendarmerie Mobile,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gmgendarmeriemobile
3420,GMAO,Gestion de la Maintenance Assistée par Ordinateur,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,gmaogestiondelamaintenanceassistéeparordinateur
3421,GME,Groupement momentané d'entreprises,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,gmegroupementmomentanédentreprises
3422,GMEM,Groupe maritime d'économie mixte,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gmemgroupemaritimedéconomiemixte
6009,GMG,Groupe Montagne Gendarmerie,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gmggroupemontagnegendarmerie
3414,GMR,Garantie mensuelle de rémunération,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gmrgarantiemensuellederémunération
3415,GMR,Gestion Maîtrise des Risques (sous service de la DINUM),beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,gmrgestionmaîtrisedesrisquessousservicedeladinum
3423,GMSIH,Groupement pour la modernisation du système d'information hospitalier,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gmsihgroupementpourlamodernisationdusystèmedinformationhospitalier
6010,GN,Gendarmerie Nationale,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gngendarmerienationale
3427,GNC,Croupe national de contrôle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gnccroupenationaldecontrôle
3428,GNDA,Groupement national des directeurs d’associations,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gndagroupementnationaldesdirecteursdassociations
3429,GNI,Groupement national des IRTS,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gnigroupementnationaldesirts
3430,GOELAMS,Groupe Ouest Est d’études des Leucémies et Autres Maladies du Sang,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,goelamsgroupeouestestdétudesdesleucémiesetautresmaladiesdusang
6011,GOR,Groupe d'Observation et de Recherche,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gorgroupedobservationetderecherche
6012,GOS,Groupe Observation Surveillance,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gosgroupeobservationsurveillance
6013,GPB,Gilet Pare-Balles,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gpbgiletpareballes
3425,GPEC,Gestion prévisionnelle des emplois et des compétences,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html,,,,gpecgestionprévisionnelledesemploisetdescompétences
3433,GPEEC,"Gestion prévisionnelle des effectifs, des emplois et des compétences",DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,gpeecgestionprévisionnelledeseffectifs
3434,GPEM,Groupes Permanents d’Etude des Marchés (Voir : CMPE),marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,gpemgroupespermanentsdetudedesmarchésvoircmpe
3435,GPEM/IC,Groupes Permanents d’Etude des Marchés Informatique-Communication (Voir : CMPE),marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,gpemicgroupespermanentsdetudedesmarchésinformatiquecommunicationvoircmpe
6014,GPIOM,Groupe de Pelotons d'Intervention d'Outre-Mer,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gpiomgroupedepelotonsdinterventiondoutremer
3436,GPL,Gaz de pétrole liquéfié.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gplgazdepétroleliquéfié
3437,GPMC,Gestion Prévisionnelle Des Métiers Et Des Compétences,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gpmcgestionprévisionnelledesmétiersetdescompétences
3431,GPS,Global Positionning System (positionnement par satellite),DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,gpsglobalpositionningsystempositionnementparsatellite
3438,GPU,Géoportail de l'Urbanisme,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,gpugéoportaildelurbanisme
3439,GPU,Grands projets urbains,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gpugrandsprojetsurbains
3442,GPV,Grands projets de ville,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gpvgrandsprojetsdeville
6015,GR,Garde Républicaine,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,grgarderépublicaine
3445,GRAD,Regroupement d’adaptation,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gradregroupementdadaptation
3446,GRC,Gestion des Risques Contaminants,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,grcgestiondesrisquescontaminants
3443,GREF,Génie rural des eaux et forêts,Sénat,https://www.senat.fr/histoire/sigles.html,,,,grefgénieruraldeseauxetforêts
3447,GREP,Groupe de recherche pour l’éducation et la prospective,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,anciennement Groupe de recherche pour l’éducation permanente,,,grepgroupederecherchepourléducationetlaprospective
3448,GREP,Groupements régionaux d'épargne et de prévoyance,Sénat,https://www.senat.fr/histoire/sigles.html,,,,grepgroupementsrégionauxdépargneetdeprévoyance
3451,GREPHH,Groupe d’évaluation des pratiques en hygiène hospitalière,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,grephhgroupedévaluationdespratiquesenhygiènehospitalière
3452,GRESS,Groupe de recherche en sciences sociales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gressgroupederechercheensciencessociales
3450,GRETA,Groupement d’établissements,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html,ministère de l’Education nationale,,,gretagroupementdétablissements
3454,GRH,Gestion des ressources humaines,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,grhgestiondesressourceshumaines
3458,GRIDAUH,Groupement de recherche sur les institutions et le droit de l'aménagement de l'urbanisme et de l'habitat,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gridauhgroupementderecherchesurlesinstitutionsetledroitdelaménagementdelurbanismeetdelhabitat
6016,GRIP,Groupe de Rapprochement et d'Investigation de Proximité,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gripgroupederapprochementetdinvestigationdeproximité
6017,GRO,Guide de Raisonnement Opérationnel,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,groguidederaisonnementopérationnel
3459,GROG,Groupe Régional d’Observation de la Grippe,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,groggrouperégionaldobservationdelagrippe
3460,GRPH,Garantie de Ressources pour Personnes Handicapées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,grphgarantiederessourcespourpersonneshandicapées
3456,GRSP,Groupement régional de santé publique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,grspgroupementrégionaldesantépublique
3464,GRTH,Garantie de Ressources du Travailleur Handicapé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,grthgarantiederessourcesdutravailleurhandicapé
6018,GSAN,Gendarmerie de la Sécurité des Armements Nucléaires,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gsangendarmeriedelasécuritédesarmementsnucléaires
6019,GSGN,Groupe Spéléo de la Gendarmerie Nationale,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gsgngroupespéléodelagendarmerienationale
6020,GSHR,Gestion des Sources Humaines de Renseignement,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gshrgestiondessourceshumainesderenseignement
6021,GSI,Gestion des Sollicitations et des Interventions,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gsigestiondessollicitationsetdesinterventions
3465,GSIEN,Groupement de scientifique pour l'information sur l'énergie nucléaire,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gsiengroupementdescientifiquepourlinformationsurlénergienucléaire
3466,GSPC,Groupe salafiste pour la prédication et le combat,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gspcgroupesalafistepourlaprédicationetlecombat
3467,GT,Groupe de travail,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,gtgroupedetravail
6022,GTA,Gendarmerie des Transports Aériens,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gtagendarmeriedestransportsaériens
3468,GTB,Groupement technique de bassin,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gtbgroupementtechniquedebassin
3469,GTC,Gestion Technique Centralisée,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,gtcgestiontechniquecentralisée
